RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31
395007,264,"Pueblo, CO",msa,CO,184134.0,181758.0,178125.0,178082.0,174645.0,178278.0,182927.0,189631.0,190060.0,193345.0,199267.0,203718.0,205410.0,202803.0,205987.0,209159.0,208661.0,207290.0,199119.0,200515.0,202809.0,207930.0,208803.0,212584.0,220028.0,230821.0,232715.0,237827.0,238412.0,245450.0,241977.0,244765.0,245275.0,252970.0,255161.0,262258.0,272146.0,278014.0,277090.0,274578.0,282264.0,287764.0,297503.0,300370.0,304043.0,307480.0,303718.0,305586.0,296035.0,289729.0,281061.0,278840.0,278749.0,282916.0,296166.0,307215.0,309701.0,301621.0,303858.0,302257.0,304002.0
395215,266,"Wausau, WI",msa,WI,147372.0,144918.0,143421.0,144789.0,142247.0,146061.0,147815.0,154932.0,154943.0,157957.0,157460.0,156788.0,160340.0,157245.0,159564.0,156177.0,160733.0,160201.0,159237.0,158547.0,159115.0,165762.0,163251.0,167734.0,167583.0,171067.0,171890.0,171044.0,176173.0,173222.0,171582.0,167954.0,166281.0,170868.0,172866.0,180112.0,175390.0,180109.0,186535.0,194684.0,190136.0,181016.0,183386.0,184477.0,194039.0,191455.0,200618.0,197578.0,199322.0,198148.0,195826.0,194449.0,187861.0,189468.0,191193.0,196880.0,197289.0,204543.0,202846.0,207723.0,209074.0
394731,267,"Kahului, HI",msa,HI,631122.0,637319.0,613271.0,616658.0,623127.0,641536.0,647465.0,622902.0,594928.0,589652.0,601525.0,615750.0,626986.0,629224.0,642917.0,622565.0,622979.0,628614.0,644410.0,642052.0,648836.0,641642.0,653476.0,648773.0,661933.0,681287.0,714097.0,725339.0,730077.0,726346.0,728816.0,750383.0,764671.0,771787.0,770143.0,769392.0,784917.0,807194.0,827049.0,853304.0,870128.0,878194.0,868038.0,863975.0,902396.0,935262.0,955802.0,936464.0,926889.0,907586.0,914605.0,967662.0,991937.0,976875.0,923309.0,904506.0,917150.0,939077.0,957334.0,967001.0,943282.0
394720,268,"Janesville, WI",msa,WI,153325.0,151001.0,152191.0,152338.0,151122.0,151708.0,152491.0,156845.0,154226.0,152718.0,154832.0,160991.0,162599.0,163072.0,163812.0,166474.0,168294.0,164315.0,162539.0,164284.0,167626.0,168472.0,167681.0,172352.0,175356.0,177100.0,176212.0,176910.0,181831.0,185692.0,189450.0,189400.0,192030.0,195271.0,194513.0,188075.0,185788.0,191460.0,195279.0,194155.0,190813.0,187527.0,188059.0,183887.0,191238.0,196780.0,211031.0,214855.0,219493.0,217522.0,214883.0,210485.0,209792.0,215100.0,223322.0,222480.0,219660.0,220869.0,225453.0,230926.0,232154.0
394393,270,"Bloomington, IN",msa,IN,182464.0,185282.0,180584.0,187113.0,191519.0,204528.0,198191.0,196947.0,196625.0,203577.0,210484.0,201498.0,199605.0,194761.0,197797.0,194514.0,202768.0,201369.0,202371.0,199016.0,202195.0,207182.0,208212.0,206133.0,215638.0,222655.0,239220.0,239550.0,240377.0,239737.0,231868.0,236979.0,239328.0,248640.0,253663.0,246140.0,250672.0,242300.0,247226.0,244424.0,249967.0,246536.0,248477.0,254064.0,268891.0,276356.0,279982.0,272150.0,268065.0,262990.0,267071.0,271268.0,277307.0,270570.0,264234.0,254097.0,253303.0,257137.0,270484.0,272321.0,270577.0
394710,272,"Jackson, MI",msa,MI,136314.0,134682.0,132835.0,131359.0,137873.0,137006.0,140468.0,133474.0,138044.0,135420.0,143088.0,138099.0,142966.0,141329.0,144958.0,147952.0,144870.0,139379.0,138441.0,140836.0,148377.0,147150.0,146189.0,149283.0,154365.0,159868.0,161890.0,158044.0,156260.0,154706.0,158711.0,162048.0,162887.0,158562.0,156694.0,157581.0,164543.0,169537.0,174030.0,173303.0,174323.0,168552.0,169317.0,168490.0,175681.0,175933.0,181775.0,176776.0,176602.0,170482.0,169296.0,161438.0,160671.0,163267.0,168375.0,162499.0,166426.0,169571.0,178432.0,183494.0,188443.0
395125,273,"State College, PA",msa,PA,244317.0,245413.0,244452.0,244805.0,245520.0,237813.0,240438.0,231916.0,232644.0,240309.0,245079.0,260124.0,259797.0,261857.0,259004.0,258495.0,256757.0,258774.0,257741.0,261835.0,265389.0,264106.0,268972.0,258443.0,263365.0,260527.0,274276.0,280592.0,280076.0,277312.0,265879.0,272856.0,273010.0,277506.0,272577.0,274534.0,275520.0,278912.0,279938.0,282856.0,282462.0,285110.0,276118.0,288082.0,296050.0,318517.0,314102.0,309750.0,308801.0,309471.0,318541.0,320654.0,327117.0,306820.0,315265.0,321917.0,340924.0,326128.0,320147.0,328214.0,331818.0
395079,274,"Sebastian, FL",msa,FL,220597.0,223040.0,224781.0,224374.0,223732.0,219581.0,218714.0,223439.0,228645.0,232011.0,228211.0,229839.0,228785.0,233337.0,230366.0,235177.0,235015.0,238134.0,229815.0,233122.0,238397.0,242447.0,236050.0,234446.0,240275.0,250318.0,260559.0,265044.0,266613.0,268213.0,267613.0,276264.0,281656.0,293122.0,297001.0,301692.0,301978.0,300769.0,301810.0,302971.0,310536.0,318055.0,328595.0,338041.0,343237.0,345601.0,354858.0,350139.0,350373.0,333227.0,336386.0,332319.0,340338.0,343254.0,347101.0,359562.0,358271.0,366678.0,364679.0,364788.0,358451.0
394814,275,"Madera, CA",msa,CA,250590.0,257236.0,257523.0,262317.0,259578.0,263121.0,260855.0,259072.0,259228.0,261647.0,265513.0,272311.0,273581.0,269602.0,268974.0,276334.0,281894.0,296592.0,295818.0,300379.0,289878.0,287412.0,287362.0,291110.0,304365.0,312894.0,312959.0,311405.0,313123.0,318371.0,329872.0,339590.0,350186.0,353173.0,349150.0,353426.0,350378.0,360629.0,369581.0,383785.0,385352.0,372451.0,371898.0,380856.0,393073.0,394027.0,394789.0,400640.0,399183.0,398783.0,394496.0,398249.0,405593.0,403465.0,396111.0,387046.0,395864.0,401397.0,412198.0,406586.0,417187.0
394453,277,"Chambersburg, PA",msa,PA,166928.0,167491.0,170326.0,173839.0,178186.0,177705.0,176699.0,172769.0,168925.0,171623.0,172323.0,179983.0,177479.0,177669.0,177769.0,180153.0,186355.0,184062.0,180993.0,179396.0,177847.0,185756.0,189136.0,194422.0,194494.0,195623.0,199012.0,198002.0,198192.0,202815.0,202536.0,201196.0,200645.0,202454.0,204202.0,208136.0,214644.0,219056.0,215214.0,213066.0,207211.0,208182.0,209557.0,221553.0,223713.0,228393.0,227516.0,234925.0,234097.0,237982.0,233008.0,236649.0,235784.0,241639.0,241874.0,239565.0,235482.0,241043.0,247505.0,254086.0,251507.0
395193,278,"Vineland, NJ",msa,NJ,144666.0,144679.0,150564.0,144762.0,143240.0,139355.0,137599.0,138546.0,140315.0,141121.0,142074.0,136143.0,142031.0,144569.0,148671.0,149917.0,147083.0,153660.0,153461.0,155827.0,156277.0,159777.0,163406.0,160960.0,161154.0,163970.0,168743.0,174000.0,172834.0,176970.0,175850.0,177141.0,177582.0,183888.0,191693.0,193370.0,195868.0,196224.0,194329.0,196309.0,193207.0,193206.0,189244.0,190812.0,196500.0,205340.0,212674.0,217027.0,218695.0,219532.0,219704.0,205507.0,207100.0,199848.0,211709.0,209473.0,224369.0,232292.0,237297.0,231444.0,222521.0
394703,279,"Idaho Falls, ID",msa,ID,202032.0,197944.0,199138.0,200384.0,212159.0,210805.0,212823.0,209199.0,209119.0,216097.0,216250.0,223994.0,224525.0,229636.0,231740.0,234633.0,232119.0,228304.0,226336.0,229787.0,237984.0,238375.0,239470.0,243568.0,257055.0,271638.0,278413.0,282186.0,287895.0,291056.0,294502.0,307635.0,324747.0,337616.0,336389.0,340562.0,346357.0,353057.0,360672.0,374192.0,375922.0,378060.0,371665.0,386133.0,395983.0,408370.0,403183.0,404237.0,394878.0,388170.0,376496.0,369837.0,369722.0,362758.0,364436.0,364674.0,363336.0,370741.0,370404.0,377331.0,370378.0
394639,280,"Grand Junction, CO",msa,CO,232810.0,234022.0,237265.0,235278.0,242327.0,242903.0,249266.0,249998.0,252826.0,252463.0,252008.0,252334.0,249985.0,250834.0,259143.0,268302.0,273100.0,274630.0,271318.0,274767.0,276698.0,277627.0,273288.0,269857.0,279718.0,286369.0,293401.0,293308.0,294638.0,296378.0,299193.0,306136.0,314734.0,323067.0,327267.0,329014.0,328815.0,330281.0,328031.0,336288.0,341314.0,357035.0,360457.0,365758.0,368153.0,377703.0,387071.0,390036.0,385617.0,382810.0,378408.0,376003.0,370001.0,377092.0,377695.0,377354.0,367654.0,375705.0,389415.0,405812.0,408377.0
394563,281,"Elizabethtown, KY",msa,KY,150700.0,149111.0,148261.0,150078.0,153903.0,161053.0,159106.0,158157.0,154611.0,157354.0,155186.0,163670.0,160564.0,162317.0,158193.0,163857.0,169369.0,175786.0,173823.0,175274.0,177890.0,181806.0,181740.0,178314.0,184076.0,185747.0,191902.0,192102.0,192633.0,186440.0,183724.0,184853.0,187281.0,192137.0,199424.0,212441.0,217118.0,217768.0,213427.0,214832.0,217601.0,221776.0,218863.0,215568.0,216163.0,224205.0,232785.0,232810.0,231422.0,231931.0,232206.0,231669.0,221398.0,211719.0,218599.0,223245.0,232643.0,230618.0,232359.0,242851.0,238022.0
394917,282,"Niles, MI",msa,MI,161844.0,162530.0,162233.0,168125.0,168310.0,165389.0,156268.0,163985.0,167767.0,171059.0,168683.0,182395.0,191879.0,201253.0,192999.0,185621.0,175898.0,169311.0,169607.0,177149.0,189123.0,187556.0,187250.0,188944.0,213091.0,219087.0,225913.0,217352.0,215798.0,206972.0,202344.0,199334.0,199810.0,204950.0,205924.0,209553.0,208261.0,208634.0,213395.0,211872.0,219903.0,209794.0,222135.0,216873.0,222891.0,216543.0,227777.0,231193.0,235250.0,228814.0,227510.0,219503.0,220270.0,211814.0,220401.0,215930.0,221319.0,232537.0,243567.0,248139.0,243402.0
394873,283,"Monroe, MI",msa,MI,165773.0,168539.0,168642.0,169447.0,167966.0,170483.0,164238.0,163536.0,167947.0,178150.0,179270.0,171902.0,166849.0,169412.0,172677.0,175452.0,169459.0,165648.0,168178.0,174440.0,188074.0,188034.0,184712.0,174883.0,175895.0,185034.0,189813.0,191074.0,185684.0,184490.0,184798.0,186159.0,186193.0,187892.0,189689.0,192341.0,190197.0,196100.0,202597.0,205522.0,199473.0,192724.0,202060.0,202594.0,211193.0,210847.0,221035.0,224672.0,222245.0,220935.0,214551.0,224750.0,225323.0,219013.0,206743.0,211607.0,219793.0,227518.0,226113.0,232197.0,227951.0
394493,285,"Concord, NH",msa,NH,247103.0,241967.0,242978.0,247859.0,245026.0,250860.0,242462.0,251677.0,243889.0,247541.0,248408.0,252022.0,252911.0,250669.0,251645.0,253993.0,253706.0,255327.0,252325.0,261220.0,258951.0,266317.0,259841.0,264345.0,276054.0,289718.0,298346.0,297466.0,297089.0,303257.0,304836.0,298055.0,308048.0,316834.0,326698.0,322767.0,329710.0,344802.0,348703.0,351687.0,352786.0,351303.0,353050.0,356504.0,372712.0,371493.0,379074.0,381260.0,391961.0,384925.0,383256.0,377505.0,376352.0,371005.0,389081.0,394384.0,410495.0,401577.0,406480.0,403827.0,391806.0
394314,286,"Alexandria, LA",msa,LA,169425.0,168656.0,160525.0,159187.0,158910.0,165705.0,163384.0,168146.0,172750.0,173173.0,164853.0,159580.0,159229.0,166259.0,167622.0,162786.0,166717.0,164782.0,174373.0,175049.0,176737.0,177374.0,172831.0,178430.0,179557.0,186637.0,189012.0,187829.0,192269.0,183443.0,189046.0,177176.0,193907.0,189946.0,198400.0,192516.0,187476.0,187612.0,184772.0,193694.0,190861.0,192219.0,189363.0,189312.0,189463.0,191300.0,194374.0,206074.0,211685.0,205288.0,188808.0,181833.0,176260.0,183201.0,176796.0,202854.0,198715.0,208206.0,191550.0,192174.0,190177.0
395163,287,"Traverse City, MI",msa,MI,214219.0,217373.0,217900.0,219927.0,219393.0,227398.0,236990.0,232222.0,224871.0,221712.0,226473.0,228012.0,236266.0,237046.0,244358.0,237127.0,238358.0,231662.0,236540.0,238322.0,259183.0,254281.0,257420.0,259521.0,276202.0,275396.0,267772.0,262968.0,270629.0,262811.0,255265.0,256390.0,265953.0,284209.0,294234.0,305066.0,300621.0,297704.0,296414.0,305037.0,311710.0,312997.0,312857.0,324071.0,334320.0,351585.0,358352.0,355419.0,351691.0,345023.0,350124.0,339305.0,324665.0,330256.0,339222.0,354237.0,367490.0,372766.0,382618.0,382207.0,387410.0
394359,288,"Bangor, ME",msa,ME,142551.0,144655.0,152104.0,149953.0,152354.0,143509.0,149143.0,148679.0,150561.0,149854.0,153148.0,155936.0,151720.0,147487.0,147397.0,146387.0,153006.0,157261.0,164344.0,159652.0,162210.0,157297.0,165000.0,159463.0,165589.0,163376.0,170382.0,175141.0,178696.0,173048.0,170358.0,178833.0,190120.0,194376.0,187750.0,191874.0,194466.0,198130.0,202525.0,211062.0,214323.0,212749.0,207818.0,210606.0,209028.0,216881.0,221759.0,227242.0,224226.0,223487.0,226130.0,226024.0,221435.0,221521.0,231687.0,242872.0,244055.0,242409.0,239843.0,247767.0,250179.0
394685,289,"Homosassa Springs, FL",msa,FL,146662.0,142233.0,143695.0,145957.0,152273.0,154384.0,153942.0,159324.0,162575.0,164635.0,162350.0,159034.0,160181.0,156134.0,158383.0,158620.0,163885.0,163997.0,167177.0,169213.0,171978.0,173985.0,168652.0,169878.0,170142.0,179555.0,183572.0,187201.0,187940.0,188803.0,193190.0,198225.0,206320.0,213273.0,216931.0,218821.0,220741.0,222848.0,225470.0,227205.0,228112.0,235041.0,242294.0,258121.0,268947.0,266727.0,269072.0,265995.0,273353.0,269498.0,267768.0,267818.0,267980.0,267885.0,268107.0,265097.0,268904.0,271295.0,274078.0,274179.0,273400.0
394662,290,"Hanford, CA",msa,CA,228221.0,225093.0,227469.0,222571.0,217630.0,215463.0,216664.0,218551.0,219526.0,230234.0,229000.0,232924.0,233388.0,246340.0,249214.0,249593.0,243273.0,247638.0,247189.0,248332.0,243571.0,241171.0,247400.0,254562.0,261052.0,256316.0,265353.0,264918.0,273511.0,273446.0,281720.0,287156.0,290108.0,293570.0,292511.0,298675.0,298954.0,307643.0,311341.0,322708.0,325255.0,320190.0,319299.0,317339.0,331116.0,340121.0,343714.0,335199.0,318764.0,317294.0,317606.0,317538.0,314760.0,318918.0,327302.0,338336.0,332157.0,334912.0,331281.0,342894.0,343440.0
394723,291,"Jefferson City, MO",msa,MO,140112.0,140447.0,143695.0,138899.0,144550.0,136994.0,151316.0,149369.0,153840.0,147081.0,149586.0,155962.0,153475.0,152272.0,149801.0,153014.0,154277.0,155315.0,155900.0,154508.0,153731.0,152865.0,157948.0,162268.0,167716.0,170191.0,171510.0,171693.0,169334.0,171874.0,173696.0,179013.0,181265.0,186394.0,182558.0,182795.0,183970.0,190518.0,194706.0,196857.0,200351.0,200098.0,195121.0,196138.0,199884.0,205793.0,210905.0,211768.0,215474.0,210057.0,215472.0,211169.0,210541.0,210768.0,214668.0,220273.0,220462.0,224435.0,228781.0,221123.0,221337.0
394598,292,"Florence, AL",msa,AL,135642.0,136549.0,131348.0,132663.0,137277.0,138033.0,139236.0,134402.0,134680.0,127468.0,125190.0,123377.0,125744.0,125977.0,128922.0,133014.0,131542.0,130199.0,130310.0,136033.0,138954.0,138467.0,139659.0,135365.0,132718.0,139451.0,151651.0,159052.0,151297.0,143494.0,138846.0,146344.0,146678.0,151361.0,146034.0,148434.0,149692.0,151665.0,161019.0,163181.0,165622.0,161383.0,154051.0,154114.0,156596.0,164767.0,168497.0,167462.0,166662.0,163128.0,169464.0,172284.0,173813.0,168562.0,170774.0,168907.0,169761.0,164949.0,171589.0,185926.0,192362.0
394537,293,"Dothan, AL",msa,AL,137921.0,142922.0,152500.0,152879.0,147379.0,139278.0,142564.0,148440.0,147545.0,144595.0,137489.0,140743.0,137556.0,144124.0,140536.0,143752.0,144613.0,146031.0,147851.0,143797.0,147448.0,148197.0,153630.0,159875.0,159245.0,160789.0,157174.0,160911.0,157541.0,155764.0,155273.0,157331.0,161420.0,162663.0,167246.0,169035.0,170451.0,169607.0,172197.0,174865.0,183226.0,184970.0,180281.0,176697.0,180823.0,196012.0,193251.0,185859.0,182072.0,183747.0,185406.0,180804.0,172772.0,174155.0,177490.0,185713.0,189842.0,185328.0,194278.0,197633.0,201259.0
394802,294,"London, KY",msa,KY,115986.0,118040.0,117602.0,117755.0,120573.0,116242.0,122899.0,123972.0,133484.0,131977.0,133162.0,129851.0,128572.0,127137.0,133481.0,133594.0,130665.0,125146.0,129846.0,137344.0,137530.0,138523.0,136051.0,139695.0,136251.0,139183.0,141135.0,151390.0,151669.0,147463.0,145837.0,152873.0,160405.0,161523.0,160609.0,163542.0,162548.0,158441.0,153101.0,152829.0,160309.0,170039.0,177454.0,178059.0,191554.0,189841.0,192342.0,180399.0,184131.0,181596.0,175864.0,166885.0,168298.0,171921.0,178335.0,180166.0,176922.0,185448.0,192880.0,199785.0,187009.0
845167,296,"Ottawa, IL",msa,IL,112347.0,115856.0,113075.0,117241.0,111015.0,111062.0,103835.0,110194.0,110516.0,114764.0,111901.0,113578.0,106084.0,105069.0,105759.0,114274.0,122770.0,122210.0,127709.0,122503.0,124379.0,121810.0,118336.0,118801.0,118446.0,119946.0,124257.0,125931.0,130091.0,129162.0,128673.0,130448.0,129059.0,124900.0,118468.0,114751.0,119767.0,124858.0,130476.0,131696.0,132397.0,139842.0,138586.0,139031.0,130302.0,131763.0,130178.0,133872.0,132295.0,129928.0,126859.0,128352.0,133236.0,137571.0,137061.0,139109.0,140353.0,139017.0,137027.0,128616.0,127719.0
395223,298,"Wichita Falls, TX",msa,TX,121906.0,123175.0,128785.0,127766.0,122954.0,120805.0,126509.0,135366.0,138829.0,141192.0,139454.0,138606.0,135880.0,127347.0,121782.0,119185.0,129414.0,133203.0,134789.0,134981.0,142039.0,144069.0,135840.0,132961.0,137383.0,148001.0,151819.0,156426.0,156857.0,147974.0,141332.0,143371.0,152136.0,155588.0,157449.0,167220.0,173975.0,182240.0,180742.0,172618.0,170084.0,166674.0,176068.0,183938.0,190522.0,186138.0,177868.0,176830.0,179503.0,186058.0,182320.0,185124.0,174578.0,178104.0,177232.0,184277.0,179943.0,183225.0,185475.0,189646.0,190787.0
395182,300,"Valdosta, GA",msa,GA,142509.0,143940.0,143621.0,147341.0,148187.0,148439.0,148588.0,147924.0,152110.0,151393.0,150811.0,152154.0,151400.0,152735.0,152424.0,155621.0,156913.0,148914.0,145835.0,146384.0,156296.0,158160.0,159092.0,157548.0,158598.0,161298.0,167371.0,172672.0,175552.0,172013.0,170377.0,169717.0,176804.0,179173.0,180667.0,177425.0,179164.0,176649.0,179267.0,179153.0,185846.0,184810.0,188470.0,190786.0,200622.0,202619.0,206093.0,201613.0,206736.0,207562.0,216889.0,215777.0,212695.0,209666.0,211894.0,218459.0,218542.0,218885.0,218016.0,217521.0,215871.0
394800,301,"Logan, UT",msa,UT,231824.0,235968.0,241471.0,243789.0,245091.0,246058.0,249112.0,245500.0,243834.0,241520.0,246137.0,247053.0,249529.0,256060.0,259319.0,258423.0,257509.0,261481.0,271092.0,271093.0,272893.0,265671.0,266786.0,272265.0,279272.0,288550.0,295425.0,306145.0,311303.0,315092.0,312228.0,309347.0,319181.0,336134.0,353570.0,357084.0,362729.0,369927.0,380187.0,392945.0,398391.0,396005.0,398179.0,412145.0,430095.0,437549.0,433190.0,433288.0,411207.0,400367.0,392619.0,404817.0,414172.0,414926.0,418351.0,417701.0,414413.0,415603.0,419197.0,413947.0,414036.0
394595,302,"Flagstaff, AZ",msa,AZ,329119.0,325367.0,332087.0,343197.0,344426.0,332487.0,335706.0,341874.0,359539.0,359142.0,361491.0,367330.0,366184.0,367153.0,360119.0,368920.0,363534.0,369645.0,354066.0,362486.0,360754.0,380246.0,395018.0,400059.0,410084.0,408774.0,424785.0,424441.0,429395.0,436532.0,441928.0,454344.0,446407.0,468154.0,481863.0,517514.0,525762.0,528106.0,523744.0,527648.0,556576.0,586449.0,610835.0,609066.0,621564.0,629468.0,629271.0,615133.0,598839.0,593347.0,591000.0,579909.0,570699.0,565457.0,586756.0,597060.0,610853.0,607179.0,624194.0,611148.0,629536.0
395036,303,"Rocky Mount, NC",msa,NC,126431.0,125625.0,129086.0,122214.0,121370.0,118464.0,124040.0,125742.0,124051.0,128384.0,123976.0,127150.0,127732.0,126647.0,131631.0,129587.0,127788.0,123325.0,124421.0,138155.0,137299.0,140051.0,128821.0,131078.0,132746.0,146045.0,155386.0,156297.0,153151.0,152827.0,157163.0,158978.0,163770.0,160580.0,164543.0,161287.0,169731.0,172629.0,175004.0,168794.0,174722.0,182320.0,182407.0,182424.0,178486.0,195264.0,193424.0,202432.0,192390.0,192603.0,192675.0,196392.0,198112.0,193319.0,193591.0,187996.0,183108.0,185008.0,189774.0,205257.0,209037.0
395000,304,"Pottsville, PA",msa,PA,89346.0,87661.0,83392.0,85710.0,84519.0,86231.0,83691.0,83511.0,81466.0,82446.0,82613.0,91758.0,102302.0,114329.0,114350.0,103981.0,99090.0,93349.0,91297.0,87511.0,101755.0,104935.0,108577.0,106898.0,113450.0,108798.0,95883.0,92516.0,99453.0,106279.0,107136.0,103130.0,94164.0,84354.0,79423.0,80095.0,86581.0,91616.0,95612.0,104298.0,100862.0,101526.0,98188.0,100813.0,105557.0,105751.0,110525.0,115427.0,107695.0,106310.0,99464.0,105915.0,103864.0,109109.0,105910.0,112084.0,110281.0,111344.0,112945.0,108950.0,115614.0
394515,305,"Dalton, GA",msa,GA,132448.0,133458.0,127634.0,125136.0,127022.0,131900.0,135030.0,130688.0,129538.0,131443.0,140645.0,144750.0,146069.0,142265.0,144137.0,144797.0,149093.0,148762.0,150423.0,153733.0,157560.0,152573.0,148143.0,148935.0,157664.0,160810.0,163475.0,167687.0,169115.0,168732.0,171344.0,175393.0,176626.0,177365.0,177293.0,180542.0,182334.0,191864.0,197129.0,199257.0,200658.0,198291.0,199829.0,199899.0,209460.0,206598.0,201818.0,195122.0,197033.0,203195.0,205455.0,206813.0,205140.0,205171.0,206226.0,205652.0,207445.0,210128.0,219457.0,228278.0,238384.0
394783,306,"Lebanon, PA",msa,PA,165436.0,169556.0,174782.0,172569.0,172716.0,168415.0,165112.0,167076.0,166583.0,171583.0,169065.0,172044.0,171573.0,176082.0,174193.0,180210.0,175046.0,179103.0,168794.0,178600.0,182843.0,196581.0,193691.0,187568.0,181120.0,180895.0,186481.0,188246.0,190307.0,194171.0,196364.0,194142.0,187183.0,196596.0,199289.0,208125.0,208573.0,211015.0,202428.0,195800.0,191987.0,205417.0,212044.0,219498.0,216494.0,218634.0,224234.0,229627.0,233383.0,242416.0,240585.0,238699.0,231701.0,222327.0,227441.0,216765.0,224461.0,223308.0,241600.0,248411.0,255067.0
394880,307,"Morristown, TN",msa,TN,149318.0,151975.0,151616.0,155103.0,152563.0,150482.0,149287.0,149523.0,151878.0,152575.0,158450.0,160948.0,159928.0,154050.0,152525.0,153976.0,162048.0,163707.0,163825.0,158217.0,162399.0,160500.0,172089.0,167130.0,168557.0,165216.0,174964.0,184390.0,182125.0,168591.0,167353.0,174902.0,189156.0,190950.0,194611.0,199128.0,207650.0,214525.0,228801.0,232209.0,233334.0,229762.0,240053.0,240916.0,241977.0,237523.0,244525.0,243113.0,240578.0,232913.0,236448.0,240141.0,246776.0,244115.0,238295.0,237992.0,241340.0,247454.0,247835.0,255519.0,280732.0
395232,308,"Winchester, VA",msa,VA,241931.0,245991.0,243891.0,240922.0,231338.0,233532.0,232649.0,237250.0,239265.0,240752.0,236334.0,235016.0,234322.0,241758.0,241483.0,247510.0,245357.0,253211.0,256097.0,259893.0,265829.0,270632.0,269326.0,265194.0,265749.0,274964.0,282307.0,289247.0,280679.0,279997.0,272661.0,287623.0,290916.0,299006.0,299106.0,307353.0,314276.0,317886.0,316505.0,316871.0,320544.0,318889.0,318212.0,318973.0,325015.0,325152.0,325964.0,329264.0,334915.0,341205.0,339467.0,348362.0,339339.0,337318.0,333027.0,342330.0,346717.0,339858.0,343968.0,348862.0,366118.0
395221,309,"Wheeling, WV",msa,OH,110638.0,113417.0,108607.0,112609.0,111801.0,114404.0,113201.0,118306.0,119902.0,120430.0,115653.0,110272.0,109706.0,111726.0,109697.0,112961.0,115144.0,116350.0,123277.0,132646.0,133540.0,126114.0,123727.0,128468.0,130208.0,124065.0,125514.0,128370.0,119859.0,121876.0,118316.0,124657.0,119865.0,126164.0,127177.0,130240.0,128611.0,131063.0,131907.0,123392.0,125769.0,122739.0,132127.0,126548.0,132033.0,128104.0,128087.0,123732.0,123238.0,126927.0,126039.0,134279.0,130650.0,132601.0,124340.0,128031.0,132376.0,139281.0,137626.0,126339.0,120728.0
394756,311,"La Crosse, WI",msa,WI,182316.0,180550.0,181270.0,179322.0,181601.0,180442.0,190365.0,194626.0,200121.0,195474.0,192509.0,194146.0,189996.0,187529.0,183917.0,190053.0,193680.0,193904.0,188423.0,193398.0,196506.0,208214.0,208192.0,210882.0,207823.0,208596.0,204191.0,206787.0,203742.0,208113.0,212584.0,213987.0,210176.0,212936.0,224089.0,228124.0,225100.0,219253.0,222305.0,222281.0,225149.0,224723.0,226598.0,228422.0,230413.0,238002.0,240832.0,247901.0,242152.0,241738.0,236884.0,238381.0,233900.0,234082.0,234272.0,244918.0,247580.0,250379.0,247754.0,251394.0,257121.0
394900,312,"Napa, CA",msa,CA,686529.0,669985.0,660201.0,647688.0,673513.0,675098.0,663593.0,642354.0,643844.0,661863.0,668435.0,660579.0,647706.0,664081.0,687246.0,679892.0,665894.0,664275.0,675926.0,687915.0,683898.0,666827.0,645105.0,651215.0,717301.0,766355.0,766240.0,746348.0,743691.0,749265.0,752262.0,759498.0,803030.0,818169.0,808867.0,789657.0,794350.0,800453.0,807753.0,797626.0,796336.0,794658.0,833769.0,857458.0,894048.0,877388.0,890709.0,879442.0,916405.0,900278.0,912660.0,879071.0,861079.0,830835.0,825021.0,840247.0,836464.0,822185.0,808979.0,817481.0,841891.0
395013,313,"Rapid City, SD",msa,SD,219332.0,215940.0,212439.0,214815.0,218130.0,220287.0,216856.0,221336.0,223428.0,228292.0,225662.0,226175.0,227194.0,227427.0,229135.0,233349.0,237765.0,236141.0,232542.0,232266.0,234276.0,235284.0,238258.0,239669.0,244629.0,249565.0,261661.0,266437.0,270140.0,264659.0,264500.0,260171.0,268147.0,275428.0,287926.0,287353.0,292989.0,296563.0,301741.0,301544.0,309550.0,315543.0,321676.0,326753.0,336463.0,339635.0,339364.0,334232.0,336573.0,331146.0,336856.0,335054.0,336654.0,334526.0,338838.0,330419.0,334496.0,332901.0,345554.0,338021.0,341847.0
